path,emotion,intensity,gender,dataset,extra_info
standardised_datasets/CREMA/06_03_F_crema_1089_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/07_03_F_crema_1046_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/03_03_M_crema_1081_ITS.wav,happy,unspecified,M,crema,ITS
standardised_datasets/CREMA/07_03_F_crema_1072_IWW.wav,disgust,unspecified,F,crema,IWW
standardised_datasets/CREMA/04_03_F_crema_1084_TAI.wav,sad,unspecified,F,crema,TAI
standardised_datasets/CREMA/01_03_F_crema_1060_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1011_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1086_MTI.wav,sad,unspecified,M,crema,MTI
standardised_datasets/CREMA/07_01_F_crema_1055_IEO.wav,disgust,normal,F,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1074_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/07_03_M_crema_1088_IWL.wav,disgust,unspecified,M,crema,IWL
standardised_datasets/CREMA/01_03_F_crema_1075_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_F_crema_1082_TSI.wav,fear,unspecified,F,crema,TSI
standardised_datasets/CREMA/01_03_M_crema_1083_TIE.wav,neutral,unspecified,M,crema,TIE
standardised_datasets/CREMA/01_03_M_crema_1064_ITH.wav,neutral,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_03_M_crema_1042_MTI.wav,angry,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1083_ITH.wav,fear,unspecified,M,crema,ITH
standardised_datasets/CREMA/06_03_M_crema_1064_TIE.wav,fear,unspecified,M,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1022_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/06_03_F_crema_1020_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_01_F_crema_1028_IEO.wav,fear,normal,F,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1006_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/05_03_F_crema_1009_IOM.wav,angry,unspecified,F,crema,IOM
standardised_datasets/CREMA/04_02_M_crema_1022_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/04_01_M_crema_1027_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1030_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1032_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/01_03_F_crema_1037_ITS.wav,neutral,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1016_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/07_03_M_crema_1019_TIE.wav,disgust,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_02_M_crema_1032_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/03_03_M_crema_1038_ITS.wav,happy,unspecified,M,crema,ITS
standardised_datasets/CREMA/07_03_F_crema_1073_WSI.wav,disgust,unspecified,F,crema,WSI
standardised_datasets/CREMA/04_03_F_crema_1025_ITH.wav,sad,unspecified,F,crema,ITH
standardised_datasets/CREMA/07_03_F_crema_1004_ITS.wav,disgust,unspecified,F,crema,ITS
standardised_datasets/CREMA/03_03_F_crema_1025_TIE.wav,happy,unspecified,F,crema,TIE
standardised_datasets/CREMA/07_03_M_crema_1031_IWL.wav,disgust,unspecified,M,crema,IWL
standardised_datasets/CREMA/01_03_M_crema_1035_IOM.wav,neutral,unspecified,M,crema,IOM
standardised_datasets/CREMA/07_03_F_crema_1063_WSI.wav,disgust,unspecified,F,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1034_TSI.wav,sad,unspecified,M,crema,TSI
standardised_datasets/CREMA/05_03_M_crema_1088_ITH.wav,angry,unspecified,M,crema,ITH
standardised_datasets/CREMA/06_01_M_crema_1041_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/07_03_M_crema_1086_TSI.wav,disgust,unspecified,M,crema,TSI
standardised_datasets/CREMA/06_02_M_crema_1044_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1060_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1046_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/03_03_F_crema_1054_DFA.wav,happy,unspecified,F,crema,DFA
standardised_datasets/CREMA/05_03_F_crema_1089_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1044_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/01_03_M_crema_1039_WSI.wav,neutral,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1083_IWL.wav,sad,unspecified,M,crema,IWL
standardised_datasets/CREMA/05_03_M_crema_1070_IOM.wav,angry,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_03_M_crema_1059_MTI.wav,fear,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_01_M_crema_1051_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/03_03_M_crema_1064_IWL.wav,happy,unspecified,M,crema,IWL
standardised_datasets/CREMA/04_03_F_crema_1056_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/04_03_F_crema_1079_IWW.wav,sad,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1043_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/05_03_M_crema_1057_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/07_02_M_crema_1080_IEO.wav,disgust,strong,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1042_TSI.wav,fear,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_01_M_crema_1085_IEO.wav,disgust,normal,M,crema,IEO
standardised_datasets/CREMA/05_03_M_crema_1080_TAI.wav,angry,unspecified,M,crema,TAI
standardised_datasets/CREMA/07_03_F_crema_1058_IWL.wav,disgust,unspecified,F,crema,IWL
standardised_datasets/CREMA/05_03_F_crema_1082_MTI.wav,angry,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_F_crema_1043_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/05_03_F_crema_1072_ITS.wav,angry,unspecified,F,crema,ITS
standardised_datasets/CREMA/01_03_M_crema_1081_IWW.wav,neutral,unspecified,M,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1053_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/07_02_M_crema_1090_IEO.wav,disgust,strong,M,crema,IEO
standardised_datasets/CREMA/06_03_F_crema_1053_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/06_03_M_crema_1066_IWW.wav,fear,unspecified,M,crema,IWW
standardised_datasets/CREMA/05_03_M_crema_1090_TAI.wav,angry,unspecified,M,crema,TAI
standardised_datasets/CREMA/07_03_M_crema_1068_DFA.wav,disgust,unspecified,M,crema,DFA
standardised_datasets/CREMA/01_03_F_crema_1021_TIE.wav,neutral,unspecified,F,crema,TIE
standardised_datasets/CREMA/05_03_M_crema_1035_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/06_03_F_crema_1021_ITH.wav,fear,unspecified,F,crema,ITH
standardised_datasets/CREMA/06_03_M_crema_1014_IWW.wav,fear,unspecified,M,crema,IWW
standardised_datasets/CREMA/05_03_F_crema_1010_ITS.wav,angry,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1068_WSI.wav,disgust,unspecified,M,crema,WSI
standardised_datasets/CREMA/03_03_M_crema_1031_IOM.wav,happy,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_02_M_crema_1026_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/03_03_F_crema_1054_WSI.wav,happy,unspecified,F,crema,WSI
standardised_datasets/CREMA/06_03_F_crema_1029_TAI.wav,fear,unspecified,F,crema,TAI
standardised_datasets/CREMA/06_01_M_crema_1023_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1039_DFA.wav,neutral,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_02_F_crema_1029_IEO.wav,sad,strong,F,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1026_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/03_03_M_crema_1016_IWL.wav,happy,unspecified,M,crema,IWL
standardised_datasets/CREMA/07_03_F_crema_1002_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1024_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/01_03_F_crema_1009_IWL.wav,neutral,unspecified,F,crema,IWL
standardised_datasets/CREMA/06_01_M_crema_1033_IEO.wav,fear,normal,M,crema,IEO
standardised_datasets/CREMA/06_02_M_crema_1036_IEO.wav,fear,strong,M,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1012_TIE.wav,disgust,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_M_crema_1036_TAI.wav,sad,unspecified,M,crema,TAI
standardised_datasets/CREMA/01_03_M_crema_1048_TIE.wav,neutral,unspecified,M,crema,TIE
standardised_datasets/CREMA/05_03_M_crema_1069_ITS.wav,angry,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_03_F_crema_1047_ITH.wav,sad,unspecified,F,crema,ITH
standardised_datasets/CREMA/06_03_F_crema_1049_TSI.wav,fear,unspecified,F,crema,TSI
standardised_datasets/CREMA/07_03_F_crema_1073_DFA.wav,disgust,unspecified,F,crema,DFA
standardised_datasets/CREMA/03_03_F_crema_1047_TIE.wav,happy,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1048_ITH.wav,fear,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_01_M_crema_1081_IEO.wav,angry,normal,M,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1057_IOM.wav,neutral,unspecified,M,crema,IOM
standardised_datasets/CREMA/04_03_M_crema_1062_IWW.wav,sad,unspecified,M,crema,IWW
standardised_datasets/CREMA/03_03_M_crema_1085_IWW.wav,happy,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_F_crema_1076_ITS.wav,disgust,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_F_crema_1063_DFA.wav,disgust,unspecified,F,crema,DFA
standardised_datasets/CREMA/03_03_F_crema_1058_IOM.wav,happy,unspecified,F,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1070_IWL.wav,neutral,unspecified,M,crema,IWL
standardised_datasets/CREMA/06_03_M_crema_1040_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_01_M_crema_1045_IEO.wav,sad,normal,M,crema,IEO
standardised_datasets/CREMA/07_03_M_crema_1064_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/04_02_M_crema_1040_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1050_TAI.wav,fear,unspecified,M,crema,TAI
standardised_datasets/CREMA/01_03_F_crema_1055_ITS.wav,neutral,unspecified,F,crema,ITS
standardised_datasets/CREMA/06_03_F_crema_1052_MTI.wav,fear,unspecified,F,crema,MTI
standardised_datasets/CREMA/05_03_F_crema_1074_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1087_IWL.wav,fear,unspecified,M,crema,IWL
standardised_datasets/CREMA/04_02_M_crema_1050_IEO.wav,sad,strong,M,crema,IEO
standardised_datasets/CREMA/07_01_F_crema_1037_IEO.wav,disgust,normal,F,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1016_ITH.wav,neutral,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_01_M_crema_1038_IEO.wav,angry,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1019_IOM.wav,fear,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_03_M_crema_1016_TIE.wav,fear,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1009_TIE.wav,sad,unspecified,F,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1006_IOM.wav,sad,unspecified,F,crema,IOM
standardised_datasets/CREMA/03_03_F_crema_1009_ITH.wav,happy,unspecified,F,crema,ITH
standardised_datasets/CREMA/01_03_F_crema_1007_TSI.wav,neutral,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1001_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_03_F_crema_1021_IWL.wav,sad,unspecified,F,crema,IWL
standardised_datasets/CREMA/04_03_M_crema_1014_ITS.wav,sad,unspecified,M,crema,ITS
standardised_datasets/CREMA/01_03_F_crema_1012_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/07_03_M_crema_1035_ITH.wav,disgust,unspecified,M,crema,ITH
standardised_datasets/CREMA/07_03_F_crema_1024_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1011_DFA.wav,sad,unspecified,M,crema,DFA
standardised_datasets/CREMA/01_03_F_crema_1002_IEO.wav,neutral,unspecified,F,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1010_IWW.wav,disgust,unspecified,F,crema,IWW
standardised_datasets/CREMA/07_03_F_crema_1054_TAI.wav,disgust,unspecified,F,crema,TAI
standardised_datasets/CREMA/04_03_M_crema_1070_TIE.wav,sad,unspecified,M,crema,TIE
standardised_datasets/CREMA/03_03_M_crema_1070_ITH.wav,happy,unspecified,M,crema,ITH
standardised_datasets/CREMA/05_02_F_crema_1054_IEO.wav,angry,strong,F,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1087_ITH.wav,sad,unspecified,M,crema,ITH
standardised_datasets/CREMA/03_03_F_crema_1061_TSI.wav,happy,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_F_crema_1060_IOM.wav,fear,unspecified,F,crema,IOM
standardised_datasets/CREMA/03_03_F_crema_1055_IWW.wav,happy,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_03_F_crema_1049_MTI.wav,angry,unspecified,F,crema,MTI
standardised_datasets/CREMA/03_03_M_crema_1087_TIE.wav,happy,unspecified,M,crema,TIE
standardised_datasets/CREMA/03_03_M_crema_1088_IOM.wav,happy,unspecified,M,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1080_DFA.wav,neutral,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_M_crema_1005_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1048_IWL.wav,sad,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_01_F_crema_1072_IEO.wav,happy,normal,F,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1052_TSI.wav,angry,unspecified,F,crema,TSI
standardised_datasets/CREMA/07_03_M_crema_1069_IWW.wav,disgust,unspecified,M,crema,IWW
standardised_datasets/CREMA/06_03_F_crema_1047_IWL.wav,fear,unspecified,F,crema,IWL
standardised_datasets/CREMA/06_03_M_crema_1067_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/05_03_F_crema_1076_IWW.wav,angry,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_M_crema_1085_ITS.wav,neutral,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_03_F_crema_1078_DFA.wav,sad,unspecified,F,crema,DFA
standardised_datasets/CREMA/01_03_M_crema_1090_DFA.wav,neutral,unspecified,M,crema,DFA
standardised_datasets/CREMA/03_03_M_crema_1068_TAI.wav,happy,unspecified,M,crema,TAI
standardised_datasets/CREMA/06_03_M_crema_1015_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/01_03_M_crema_1065_MTI.wav,neutral,unspecified,M,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1077_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_M_crema_1062_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/05_03_M_crema_1050_TIE.wav,angry,unspecified,M,crema,TIE
standardised_datasets/CREMA/01_03_M_crema_1064_DFA.wav,neutral,unspecified,M,crema,DFA
standardised_datasets/CREMA/01_03_M_crema_1071_ITS.wav,neutral,unspecified,M,crema,ITS
standardised_datasets/CREMA/05_03_F_crema_1082_IWW.wav,angry,unspecified,F,crema,IWW
standardised_datasets/CREMA/06_03_F_crema_1074_TAI.wav,fear,unspecified,F,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1009_WSI.wav,happy,unspecified,F,crema,WSI
standardised_datasets/CREMA/04_03_F_crema_1079_MTI.wav,sad,unspecified,F,crema,MTI
standardised_datasets/CREMA/06_03_M_crema_1083_DFA.wav,fear,unspecified,M,crema,DFA
standardised_datasets/CREMA/04_02_F_crema_1074_IEO.wav,sad,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1054_IWL.wav,neutral,unspecified,F,crema,IWL
standardised_datasets/CREMA/05_03_M_crema_1040_TIE.wav,angry,unspecified,M,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1066_MTI.wav,fear,unspecified,M,crema,MTI
standardised_datasets/CREMA/04_03_F_crema_1089_ITS.wav,sad,unspecified,F,crema,ITS
standardised_datasets/CREMA/01_03_M_crema_1081_MTI.wav,neutral,unspecified,M,crema,MTI
standardised_datasets/CREMA/01_03_M_crema_1016_WSI.wav,neutral,unspecified,M,crema,WSI
standardised_datasets/CREMA/06_03_M_crema_1086_ITS.wav,fear,unspecified,M,crema,ITS
standardised_datasets/CREMA/04_01_F_crema_1061_IEO.wav,sad,normal,F,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1073_IOM.wav,neutral,unspecified,F,crema,IOM
standardised_datasets/CREMA/05_03_M_crema_1068_IWL.wav,angry,unspecified,M,crema,IWL
standardised_datasets/CREMA/04_03_F_crema_1046_IWW.wav,sad,unspecified,F,crema,IWW
standardised_datasets/CREMA/04_03_F_crema_1072_TSI.wav,sad,unspecified,F,crema,TSI
standardised_datasets/CREMA/07_03_M_crema_1035_WSI.wav,disgust,unspecified,M,crema,WSI
standardised_datasets/CREMA/04_03_F_crema_1056_IWW.wav,sad,unspecified,F,crema,IWW
standardised_datasets/CREMA/01_03_F_crema_1063_IOM.wav,neutral,unspecified,F,crema,IOM
standardised_datasets/CREMA/05_03_F_crema_1058_DFA.wav,angry,unspecified,F,crema,DFA
standardised_datasets/CREMA/07_03_M_crema_1042_ITS.wav,disgust,unspecified,M,crema,ITS
standardised_datasets/CREMA/06_03_F_crema_1084_IOM.wav,fear,unspecified,F,crema,IOM
standardised_datasets/CREMA/06_03_M_crema_1059_IWW.wav,fear,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_M_crema_1057_DFA.wav,disgust,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_02_F_crema_1012_IEO.wav,fear,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1018_ITS.wav,neutral,unspecified,F,crema,ITS
standardised_datasets/CREMA/04_03_F_crema_1012_TAI.wav,sad,unspecified,F,crema,TAI
standardised_datasets/CREMA/03_03_M_crema_1017_ITS.wav,happy,unspecified,M,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1036_TIE.wav,disgust,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_03_M_crema_1087_WSI.wav,sad,unspecified,M,crema,WSI
standardised_datasets/CREMA/07_03_M_crema_1039_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_01_F_crema_1007_IEO.wav,fear,normal,F,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1029_TIE.wav,angry,unspecified,F,crema,TIE
standardised_datasets/CREMA/03_03_M_crema_1070_WSI.wav,happy,unspecified,M,crema,WSI
standardised_datasets/CREMA/06_02_F_crema_1002_IEO.wav,fear,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_F_crema_1008_ITS.wav,neutral,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1026_TIE.wav,disgust,unspecified,M,crema,TIE
standardised_datasets/CREMA/04_03_F_crema_1002_TAI.wav,sad,unspecified,F,crema,TAI
standardised_datasets/CREMA/05_03_M_crema_1034_ITS.wav,angry,unspecified,M,crema,ITS
standardised_datasets/CREMA/01_03_M_crema_1015_TIE.wav,neutral,unspecified,M,crema,TIE
standardised_datasets/CREMA/06_03_M_crema_1015_ITH.wav,fear,unspecified,M,crema,ITH
standardised_datasets/CREMA/06_03_F_crema_1020_IWW.wav,fear,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_03_M_crema_1031_DFA.wav,angry,unspecified,M,crema,DFA
standardised_datasets/CREMA/01_03_M_crema_1005_TIE.wav,neutral,unspecified,M,crema,TIE
standardised_datasets/CREMA/06_03_F_crema_1004_TSI.wav,fear,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_F_crema_1030_IWW.wav,fear,unspecified,F,crema,IWW
standardised_datasets/CREMA/06_03_M_crema_1005_ITH.wav,fear,unspecified,M,crema,ITH
standardised_datasets/CREMA/07_03_M_crema_1080_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/05_03_M_crema_1066_TSI.wav,angry,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_03_M_crema_1068_ITH.wav,disgust,unspecified,M,crema,ITH
standardised_datasets/CREMA/06_03_F_crema_1046_ITS.wav,fear,unspecified,F,crema,ITS
standardised_datasets/CREMA/06_03_F_crema_1053_DFA.wav,fear,unspecified,F,crema,DFA
standardised_datasets/CREMA/05_03_M_crema_1042_IWW.wav,angry,unspecified,M,crema,IWW
standardised_datasets/CREMA/06_03_F_crema_1021_WSI.wav,fear,unspecified,F,crema,WSI
standardised_datasets/CREMA/04_03_M_crema_1059_ITS.wav,sad,unspecified,M,crema,ITS
standardised_datasets/CREMA/07_03_F_crema_1079_TSI.wav,disgust,unspecified,F,crema,TSI
standardised_datasets/CREMA/06_03_F_crema_1043_DFA.wav,fear,unspecified,F,crema,DFA
standardised_datasets/CREMA/07_03_M_crema_1090_IOM.wav,disgust,unspecified,M,crema,IOM
standardised_datasets/CREMA/06_03_F_crema_1056_ITS.wav,fear,unspecified,F,crema,ITS
standardised_datasets/CREMA/03_03_M_crema_1045_TSI.wav,happy,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_03_F_crema_1082_ITS.wav,disgust,unspecified,F,crema,ITS
standardised_datasets/CREMA/05_01_M_crema_1065_IEO.wav,angry,normal,M,crema,IEO
standardised_datasets/CREMA/06_03_M_crema_1044_IOM.wav,fear,unspecified,M,crema,IOM
standardised_datasets/CREMA/03_03_M_crema_1071_IWW.wav,happy,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_03_F_crema_1072_MTI.wav,disgust,unspecified,F,crema,MTI
standardised_datasets/CREMA/04_03_F_crema_1054_TIE.wav,sad,unspecified,F,crema,TIE
standardised_datasets/CREMA/07_03_M_crema_1070_TAI.wav,disgust,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_03_M_crema_1086_IWW.wav,sad,unspecified,M,crema,IWW
standardised_datasets/CREMA/05_03_M_crema_1088_DFA.wav,angry,unspecified,M,crema,DFA
standardised_datasets/CREMA/06_03_F_crema_1089_IWW.wav,fear,unspecified,F,crema,IWW
standardised_datasets/CREMA/03_03_F_crema_1054_ITH.wav,happy,unspecified,F,crema,ITH
standardised_datasets/CREMA/05_02_M_crema_1070_IEO.wav,angry,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1015_IWL.wav,sad,unspecified,M,crema,IWL
standardised_datasets/CREMA/04_03_F_crema_1020_ITS.wav,sad,unspecified,F,crema,ITS
standardised_datasets/CREMA/07_03_M_crema_1034_IWW.wav,disgust,unspecified,M,crema,IWW
standardised_datasets/CREMA/01_03_M_crema_1026_IEO.wav,neutral,unspecified,M,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1030_ITS.wav,sad,unspecified,F,crema,ITS
standardised_datasets/CREMA/06_03_M_crema_1048_WSI.wav,fear,unspecified,M,crema,WSI
standardised_datasets/CREMA/03_03_M_crema_1035_TAI.wav,happy,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_03_M_crema_1005_IWL.wav,sad,unspecified,M,crema,IWL
standardised_datasets/CREMA/03_03_F_crema_1037_MTI.wav,happy,unspecified,F,crema,MTI
standardised_datasets/CREMA/04_03_F_crema_1025_DFA.wav,sad,unspecified,F,crema,DFA
standardised_datasets/CREMA/01_03_M_crema_1036_IEO.wav,neutral,unspecified,M,crema,IEO
standardised_datasets/CREMA/04_03_F_crema_1047_WSI.wav,sad,unspecified,F,crema,WSI
standardised_datasets/CREMA/01_03_M_crema_1038_MTI.wav,neutral,unspecified,M,crema,MTI
standardised_datasets/CREMA/01_03_M_crema_1017_IWW.wav,neutral,unspecified,M,crema,IWW
standardised_datasets/CREMA/04_03_M_crema_1022_IOM.wav,sad,unspecified,M,crema,IOM
standardised_datasets/CREMA/07_03_F_crema_1009_TAI.wav,disgust,unspecified,F,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1018_IWW.wav,happy,unspecified,F,crema,IWW
standardised_datasets/CREMA/05_03_F_crema_1004_MTI.wav,angry,unspecified,F,crema,MTI
standardised_datasets/CREMA/05_02_F_crema_1009_IEO.wav,angry,strong,F,crema,IEO
standardised_datasets/CREMA/01_03_M_crema_1023_TSI.wav,neutral,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_02_M_crema_1016_IEO.wav,disgust,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1032_IOM.wav,sad,unspecified,M,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1033_TSI.wav,neutral,unspecified,M,crema,TSI
standardised_datasets/CREMA/05_03_M_crema_1016_TAI.wav,angry,unspecified,M,crema,TAI
standardised_datasets/CREMA/03_03_F_crema_1008_IWW.wav,happy,unspecified,F,crema,IWW
standardised_datasets/CREMA/07_02_M_crema_1064_IEO.wav,disgust,strong,M,crema,IEO
standardised_datasets/CREMA/04_03_M_crema_1040_IOM.wav,sad,unspecified,M,crema,IOM
standardised_datasets/CREMA/07_03_M_crema_1069_MTI.wav,disgust,unspecified,M,crema,MTI
standardised_datasets/CREMA/01_03_M_crema_1041_TSI.wav,neutral,unspecified,M,crema,TSI
standardised_datasets/CREMA/05_03_M_crema_1064_TAI.wav,angry,unspecified,M,crema,TAI
standardised_datasets/CREMA/04_03_M_crema_1050_IOM.wav,sad,unspecified,M,crema,IOM
standardised_datasets/CREMA/01_03_M_crema_1065_IWW.wav,neutral,unspecified,M,crema,IWW
standardised_datasets/CREMA/07_01_M_crema_1071_IEO.wav,disgust,normal,M,crema,IEO
standardised_datasets/CREMA/05_03_F_crema_1076_MTI.wav,angry,unspecified,F,crema,MTI
standardised_datasets/CREMA/01_03_M_crema_1051_TSI.wav,neutral,unspecified,M,crema,TSI
standardised_datasets/CREMA/07_03_M_crema_1062_TSI.wav,disgust,unspecified,M,crema,TSI
standardised_datasets/CREMA/04_03_M_crema_1077_IWL.wav,sad,unspecified,M,crema,IWL
standardised_datasets/CREMA/07_03_F_crema_1063_ITH.wav,disgust,unspecified,F,crema,ITH
standardised_datasets/CREMA/01_03_M_crema_1044_IEO.wav,neutral,unspecified,M,crema,IEO
standardised_datasets/CREMA/07_03_F_crema_1084_TIE.wav,disgust,unspecified,F,crema,TIE
